hotel_id,hotel_name,hotel_rank,hotel_no_reviews,rating,review_date,review_content,excellent,very_good,average,poor,terrible,families,couples,solo,business,friends,room_id,complaint_flag,housekeeping_priority,cleaning_demand_score,dominant_guest_type,room_status,checkout_hour,estimated_cleaning_time
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-12-20,The rooms are very good  We had two rooms which were interconnected for all four of us  The morning breakfast buffet was also a lavish spread  amp  great food  The hotel is near to Little India  amp  is a great place to be for Indians in case they want to walk down the lane to have Indian food,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1615,0,Low,-64.5,families,Clean,8,19
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-12-09,I had a great stay here in March A few minutes walk from two Stations and another few minutes travel into central Singapore A great view from my seventeenth floor Room  I saw some spectacular Thunder and Lightning storms,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1616,0,Low,-64.5,families,Clean,9,14
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2012-12-02,I had gone to Singapore with my mother and brother for 6 days and stayed in this hotel  The staff was very courteous and helpful  The breakfast buffet was very good  They had a decent spread and the food was delicious  I would recommend this hotel to everyone who is going there for a holiday,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1617,0,Low,-64.5,families,Clean,6,17
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2012-12-02,Our stay at the hotel was great  It was my honey moon and my spouse was floored by the ambience and service of the hotel Undoubtedly best so far Great location with the Mustafa and other centers a few meters away   Plethora of hotels around especially sumptuous Indian choice Great and recommended,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1618,0,Low,-64.5,families,Clean,9,11
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-11-30,Very close to Farrer Park MRT station you just need to cross the road   My room is spacious at the corner end  Mustafa is behind the hotel  Overall  this hotel is well located  Variety of Asian food you can find here  Unfortunately  Spice Restaurant is non halal for muslims  I hope I can come here again once restaurant is certified as halal,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1619,0,Low,-64.5,families,Clean,8,17
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-11-28,A nice hotel towards the outskirts of Little India  It  39 s right opposite an MRT which makes commuting easy  Our room was spacious  the bathrooms were 5 star quality  The window was too small but hey    that  39 s alright I guess  The pool and gym are quite nice,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1620,1,Low,-64.5,families,Dirty,10,38
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-11-26,Good Hotel  Inside the Hotel is par excellence  It is right in front of  quot Mustafa quot  a sopping paradise in Singapore and it is open 24 hours  The buffet breakfast is too good  The rooms are excellent  The staffs are fantastic,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1621,0,Low,-64.5,families,Clean,9,19
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-11-21,a very good hotel right in the centre with access to all indian food outlets as well as shopping malls and mrt we stayed here in april 2012 and the stay was comfartble    i wud surely recommend the hotel to all indians who move around there,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1622,0,Low,-64.5,families,Clean,10,19
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-11-12,Second time here and the service is still great as ever  Was offered a room up grade upon check in without asking for it  A must to sign up to the loyalty programme It  39 s a better option to have a King size bed if possible,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1623,0,Low,-64.5,families,Clean,6,10
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,1,2012-11-09,The location is a hit with Indian travelers and the hotel seems to believe in ripping them off  I can  39 t believe that singapore can be several times more expensive than shanghai  This hotel charges way too much for a tiny room,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1624,0,High,-64.5,families,Clean,10,14
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-11-01,Good service  decent room  good food    Value for money  Very near to Mustafa 24 hrs super market  money exchange  pharmacy  lots of food joint  amp  souveniour shops  shopping mall within 2 minutes walking distance  Also metro rail station located nearby,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1625,0,Low,-64.5,families,Clean,10,10
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-10-26,Stayed here for 2 nights on way home from far east cruise  ideal loaction for all sights just round the corner from little India and oposite the shopping mall with a great choice of eating venues catering for all tastes comfortable room and good facilities with very accommodating staff would stay again,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1626,0,Low,-64.5,families,Clean,7,16
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-10-14,Nice  Large room  a welcome change from tiny room in Hong Kong  Clean  Staff attentive  Only stayed one night  but would stay again  Also  an international call to US was  2 40 Singapore dollars   really,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1627,0,Low,-64.5,families,Clean,7,17
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,1,2012-10-08,Please dont stay here  The rooms are disgusting the service awful and the area woeful  After one night we moved to Orchard Road for the same dollars and it was a 100 times better for everything      Peter H   Qld Aust,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1628,0,High,-64.5,families,Clean,11,12
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-10-08,We stay here on the way to Thailand with two kids  This hotel is well located next to a major shopping mall  Hotel was clean and good size rooms  Hotel breakfast was standard but ok and hotel staff were helpful when we ask questions,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1629,0,Low,-64.5,families,Clean,7,12
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-09-25,Very comfortable and welcoming especially after a long flight from the UK  Staff very helpful   nothing was too difficult to sort out  Very close to the MTR which made it easy to get around Singapore  Good swimming pool which was refreshing after a long day sightseeing  Would not hesitate to stay here again,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1630,0,Low,-64.5,families,Clean,10,16
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-09-25,Hotel is in Good Location near mrt Station  24 h Shopping mal and Restaurant Special Indian FoodCheck in  Out is very fast   breakfast was in 3 days same choice Room furniture is very Old alsa Tube tv and hairdryer,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1631,0,Low,-64.5,families,Clean,8,13
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2012-09-21,Very nice place for Indian family to stay  you get good indian food at walking distance Mustafa store is just few min walk from the hotel  centrally located to all major attractions  staff is very soft spoken,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1632,0,Low,-64.5,families,Clean,10,12
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,2,2016-01-10,Need to be careful on asking them the rates as it does not turn out accurately  Location was good and convenient  MRT is located in city mall square  Housekeeping is very hesitating if you ask more toiletries,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1633,1,High,-64.5,families,Dirty,8,36
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,3,2016-01-10,Decent room  alittle on the dated side  Expected more from a hotel chain  Swimming Pool  Spa  Gym  Smoking floor  5min stroll to 24hr shopping center  Mustafa  39 s  Late night eateries  walking distance  20mins to Orchard Road  shopping district  lots to discover around the area  Clubs and restaurants in hotel with standard gift shop,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1634,0,Medium,-64.5,families,Clean,8,12
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2016-01-07,Very professional staff every detail of the hotel was spot on  Only negative was the wait for taxi at front of hotel  Rooms were large as were the beds  ordered room service a few times was quick and good food  Pool on the roof is great as was the gym,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1635,0,Low,-64.5,families,Clean,7,16
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2016-01-06,Very convenient location for Shopping in Serangoon Road  Fantastic Hotel with excellent quality of service  Family room is great option for families with 2 children  You will never forget the experience,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1636,0,Low,-64.5,families,Clean,9,11
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2012-09-11,We are staying here at the moment  Excellent hotel best service  Concierge team best ever  help me organize proposal surprise for my daughter and now fianc? e  couldn  39 t have done more rose petals on the bed champagne chocolates amazing  thanks Benny  Would definitely recommend this hotel  Amazing everything,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1637,0,Low,-64.5,families,Clean,6,10
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-09-02,Breakfast was Good  The location is excellent  You have Mustafa Shopping Arcade  just walking distance and the street is also known as Little India  The room is good and spacious  You have a good mall just opposite the Hotel  They kept our bags as we had a late flight  They also have Disabled Friendly access,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1638,0,Low,-64.5,families,Clean,7,15
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-08-30,We had a great time here     Staff was good  Housekeeping was very efficient  Great location  Would definitely stay here again Food at Mustafa cafe was great  Only one card is given per room     It was the only problem we had coz we need the card for the lift and room  Otherwise we had a very comfortable stay,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1639,1,Low,-64.5,families,Dirty,7,36
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-08-23,Good rooms   pretty well maintained   check in is delayed   subject to availability of rooms   full of group tourists   advantage of location   proximity to whole lot of shopping and restaurants  Ideal for holiday than business   value for money,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1640,0,Low,-64.5,families,Clean,9,10
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-08-21,1  Excellent Location2  Very Good Service3  Excellent Food4  Located close to Mustafa Shopping Centre5  Trillions of Veg Restaurants around the Hotel6  Walking Distance from Rail Station7  Excellent Travel Desk8  Spacious Restaurant,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1641,0,Low,-64.5,families,Clean,6,19
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2012-08-16,I had an amazing experience during my stay cindy and Renee were the best whenever I will come back to Singapore I will stay only with this hotel because of them  Breakfast was good club lounge was good but variety needs to be added in evening snacks with drinks rest all good,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1642,0,Low,-64.5,families,Clean,10,18
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-08-12,Excellent location to explore the city  Comfortable and large room  Beautyful swimming pool  I can  39  t speak about breakfast because it was not included  Near the hotel there are many good restaurant  The metro station is just in front the hotel,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1643,0,Low,-64.5,families,Clean,11,12
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,2,2012-08-06,I paid about 215 us dollars a night to stay   this place  beds are not good  rooms need to be renovated and walls are dirty  Next time i will not stay at this place  their service is not that bad but hotel is rooms need to renovated badly,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1644,1,High,-64.5,families,Dirty,11,34
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-07-18,Undoudtly  this hotel is located in one of the best area in singapore it is in close proximity to ferrari park mtr little india  china town city centre mall it is not a 5 star hotel so u can  39 t expect 5 star facilities breakfast menu is boring  amp  no variation swimming pool  amp  gym is above average overall it scores for its locato,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1645,0,Low,-64.5,families,Clean,10,13
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,3,2012-07-15,A lot of variation of morning buffet Very comfortable room but toilet is a little bit old Nice pool Not so far from the metro station Friendly staff except the reception,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1646,1,Medium,-64.5,families,Dirty,7,30
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2012-07-10,The rooms are clean  The swimming pools is not of 4 star hotels level  The location is suited ifor indians if you want to stay in Indian locality and want easy access to Indian food  Holidayers can chose a different property at a different location to get a real feel of singapore,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,1647,0,Low,-64.5,families,Clean,6,18
